CRASH_NUM,Year,latitude,longitude,adt,Alignment,Location type,Occupant,Vehicle type,Driver injury
LA19190503031857682,2019,32.49632,-92.636689,2100,Straight,Business,Single,Suv,No Injury
LA19190503195044536,2019,30.213842,-92.37325,7700,Straight,Business,Single,Suv,No Injury
LA19190504123505574,2019,30.122455,-91.829595,5000,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190504152535147,2019,33.002234,-93.460788,4300,Other,Manufacturing Or Industrial,Single,Truck/Trailer,No Injury
LA19190505150203627,2019,30.048647,-90.687365,5100,Straight,Business,Single,Passenger Car,No Injury
LA19190507181200873,2019,32.486058,-93.771033,7600,Straight,Business,Single,Suv,No Injury
LA19190508135901670,2019,32.443427,-93.729674,22400,Straight,Business,Single,Suv,No Injury
LA19190508154338088,2019,32.780687,-92.405507,15100,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190509184952711,2019,30.051989,-89.978865,5800,Straight,Business,Single,Passenger Car,No Injury
LA19190510144523807,2019,29.966202,-90.014136,32700,Straight,Business,Single,Passenger Car,No Injury
LA19190510215514557,2019,29.969339,-90.068964,139700,Straight,Manufacturing Or Industrial,Single,Suv,No Injury
LA19190511160733144,2019,30.43742,-90.447566,15900,Straight,Business,Single,Suv,No Injury
LA19190512093432587,2019,30.531801,-92.081563,23000,Straight,Business,Single,Passenger Car,No Injury
LA19190512120039108,2019,30.475041,-90.098211,13300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190512130439082,2019,32.443421,-93.718275,26500,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190512143258781,2019,32.532611,-93.50388,4900,Straight,Business,Single,Passenger Car,No Injury
LA19190513054951605,2019,30.698456,-92.280087,1410,Straight,Business,Two or more,Suv,Injury
LA19190513172838796,2019,29.878753,-89.814747,1990,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190514080609949,2019,29.970537,-90.067702,139700,Straight,Other,Single,Passenger Car,No Injury
LA19190514103226588,2019,30.188557,-92.014039,43600,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA19190514142357072,2019,29.996129,-90.18327,39500,Straight,Business,Single,Passenger Car,No Injury
LA19190514143954629,2019,32.532879,-92.626363,12300,Straight,Business,Single,Passenger Car,No Injury
LA19190514211822919,2019,32.015916,-93.334142,5400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190514221716755,2019,30.486033,-90.549598,5500,Straight,Residential,Single,Truck/Trailer,No Injury
LA19190515105856568,2019,31.123904,-92.069489,10300,Straight,Business,Two or more,Passenger Car,No Injury
LA19190515143156573,2019,30.398252,-92.225664,5900,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190515184444404,2019,30.237007,-93.359413,15600,Straight,Business,Two or more,Suv,No Injury
LA19190515202845210,2019,29.998071,-90.158463,131800,Straight,Business,Single,Passenger Car,No Injury
LA19190516074010322,2019,32.443436,-93.969292,3400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190516150352507,2019,30.25135,-93.0138,5400,Straight,Business,Two or more,Truck/Trailer,No Injury
LA19190516181405591,2019,30.003054,-90.411326,6800,Other,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190517093829147,2019,30.48213,-92.851502,2500,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190518195105139,2019,30.45963,-90.948127,5000,Curve,Open Country,Single,Suv,No Injury
LA19190518205134076,2019,29.766909,-90.900804,2100,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190519085612766,2019,30.299379,-91.901254,64400,Straight,Open Country,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190520225456275,2019,29.734515,-90.620136,11200,Straight,Business,Single,Truck/Trailer,No Injury
LA19190521020318466,2019,30.372631,-91.255836,33000,Straight,Business,Single,Truck/Trailer,No Injury
LA19190521053758257,2019,31.956849,-93.963062,1400,Curve,Open Country,Single,Truck/Trailer,No Injury
LA19190521180835542,2019,32.543569,-93.829474,10000,Straight,Business,Single,Passenger Car,Injury
LA19190521215819159,2019,29.974909,-90.332047,3500,Straight,Business,Two or more,Van,No Injury
LA19190522090636512,2019,32.497175,-93.692452,32400,Straight,Business,Single,Passenger Car,No Injury
LA19190522150547597,2019,30.504132,-90.460879,18300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190523144846802,2019,30.519592,-92.07664,17100,Straight,Business,Single,Passenger Car,No Injury
LA19190523170534064,2019,30.006066,-92.280082,4900,Straight,Business,Single,Passenger Car,No Injury
LA19190524050225648,2019,30.493378,-92.073033,34300,Straight,Open Country,Two or more,Emergency Vehicle In Use,No Injury
LA19190524093713035,2019,29.969393,-90.068916,139700,Straight,Business,Single,Passenger Car,No Injury
LA19190524163023280,2019,32.61477,-93.286791,15000,Straight,Business,Single,Van,No Injury
LA19190524221638393,2019,30.438775,-90.441416,19300,Straight,Business,Single,Suv,No Injury
LA19190525135504074,2019,29.922012,-90.049622,4000,Straight,Business,Single,Suv,No Injury
LA19190525210902651,2019,29.964899,-90.088072,31100,Straight,Business,Two or more,Passenger Car,No Injury
LA19190526022825658,2019,32.510169,-92.157419,67700,Curve,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190526211911414,2019,30.914504,-90.531783,2600,Straight,Residential,Two or more,Suv,No Injury
LA19190526234110903,2019,30.256969,-93.18055,30600,Straight,Business,Single,Suv,No Injury
LA19190527050958058,2019,30.228136,-90.920656,15900,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190527130731629,2019,30.295685,-92.023605,59500,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190527191441843,2019,29.839011,-91.544312,1700,Straight,Business,Single,Passenger Car,No Injury
LA19190528124218548,2019,30.068313,-90.702879,4400,Straight,Business,Single,Passenger Car,No Injury
LA19190528200931016,2019,30.211965,-92.372325,7700,Straight,Business,Single,Suv,No Injury
LA19190529133340043,2019,30.365912,-91.260183,33000,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190529223556650,2019,30.042455,-90.696267,2700,Straight,Business,Single,Passenger Car,Injury
LA19190531115742739,2019,30.438762,-90.441476,25100,Straight,Business,Single,Van,No Injury
LA19190531141905494,2019,32.443414,-93.719119,26500,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190601130049232,2019,30.284778,-89.765482,21000,Straight,Business,Single,Suv,No Injury
LA19190602133235752,2019,32.402458,-93.804058,25100,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA19190602190934035,2019,30.246241,-89.762026,10500,Straight,Business,Single,Passenger Car,No Injury
LA19190603000232310,2019,30.431341,-90.455169,30800,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190603213433015,2019,32.474844,-93.797868,10600,Straight,Business,Single,Passenger Car,No Injury
LA19190603230106445,2019,32.193402,-93.836986,5100,Straight,Business,Two or more,Truck/Trailer,No Injury
LA19190604102126875,2019,32.442,-93.750084,18400,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",Injury
LA19190604130653397,2019,30.451312,-90.95649,33900,Straight,Business,Single,Truck/Trailer,No Injury
LA19190604175536681,2019,30.169372,-93.249223,27400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190605000111508,2019,29.574736,-90.726554,9900,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA19190605115721872,2019,32.442201,-93.844802,7600,Straight,Business,Single,Truck/Trailer,No Injury
LA19190607090944066,2019,29.998193,-92.285438,4600,Straight,Business,Single,Suv,No Injury
LA19190607124949857,2019,29.959167,-90.084729,16700,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190608230616966,2019,32.518273,-93.710008,72500,Curve,Business,Two or more,Van,No Injury
LA19190609141406094,2019,31.760899,-93.086619,6700,Straight,Business,Two or more,Suv,No Injury
LA19190610131403217,2019,30.021207,-91.834131,3100,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA19190611131012281,2019,32.524934,-93.699113,68000,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190612084402490,2019,29.822993,-90.006242,25700,Straight,Other,Two or more,Passenger Car,No Injury
LA19190613053941676,2019,30.51896,-92.070038,34300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190613153623535,2019,29.800717,-90.817526,8900,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190614095031105,2019,30.108998,-90.872558,18800,Straight,Open Country,Single,Passenger Car,No Injury
LA19190614152123853,2019,29.962986,-90.004233,26200,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA19190615182815925,2019,30.280358,-91.912876,8500,Straight,Business,Single,Passenger Car,No Injury
LA19190615200808937,2019,32.395859,-93.810207,11100,Curve,Business,Single,Passenger Car,No Injury
LA19190617165356835,2019,30.213908,-92.364306,4000,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190618161720534,2019,32.441823,-93.755862,55471,Straight,Business,Single,Truck/Trailer,No Injury
LA19190620102954864,2019,30.270471,-90.984934,95900,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190620103818191,2019,29.753844,-90.128836,2000,Straight,Residential,Single,Truck/Trailer,No Injury
LA19190620103818191,2019,29.753844,-90.128836,2000,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190621040302074,2019,32.78737,-91.913124,6800,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190621143323515,2019,29.965446,-90.087367,31100,Straight,Business,Two or more,Suv,No Injury
LA19190621190545946,2019,30.143822,-91.948127,6600,Straight,Business,Single,Passenger Car,No Injury
LA19190622180457172,2019,32.517489,-93.710407,76700,Curve,Other,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA19190624125131095,2019,30.455765,-90.956548,33900,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190624174151198,2019,32.559888,-93.710856,33400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190624185241454,2019,30.24009,-92.012337,53500,Straight,Business,Single,Truck/Trailer,No Injury
LA19190624204122387,2019,31.718882,-91.461867,1880,Straight,Residential,Single,Truck/Trailer,No Injury
LA19190625103752590,2019,30.071389,-90.490713,35700,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190625164126711,2019,32.240821,-92.714713,1890,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190625191924508,2019,30.070343,-90.487581,35700,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190626171617833,2019,32.442191,-93.857925,11700,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190627083720674,2019,30.438369,-90.456338,15900,Straight,Manufacturing Or Industrial,Single,Passenger Car,No Injury
LA19190627142752574,2019,32.523532,-92.088191,22300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190628152617000,2019,32.440938,-93.841934,46000,Straight,Residential,Single,Truck/Trailer,No Injury
LA19190629113542678,2019,29.903404,-90.387518,6900,Straight,Business,Single,Suv,No Injury
LA19190630144644422,2019,30.842766,-93.252281,4200,Straight,Business,Single,Suv,Injury
LA19190630145120319,2019,30.725267,-90.509251,3600,Straight,Business,Two or more,Passenger Car,No Injury
LA19190702055514809,2019,29.597652,-90.73006,28500,Straight,Business,Single,Van,No Injury
LA19190702145755123,2019,29.992763,-90.081346,108700,Curve,Other,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190703181305163,2019,30.460173,-91.211144,21300,Straight,Manufacturing Or Industrial,Two or more,Suv,No Injury
LA19190704162643252,2019,30.209417,-92.363091,8900,Straight,Business,Single,Suv,No Injury
LA19190705094358814,2019,29.921874,-90.05232,4000,Straight,Business,Single,Passenger Car,No Injury
LA19190705133134943,2019,32.428589,-93.716793,47400,Straight,Business,Single,Passenger Car,No Injury
LA19190705171406040,2019,30.452286,-91.20937,4200,Straight,Business,Single,Passenger Car,No Injury
LA19190707140730564,2019,29.822977,-90.006225,25700,Straight,Business,Single,Suv,No Injury
LA19190708131355207,2019,30.589656,-91.167856,19800,Straight,Business,Single,Passenger Car,No Injury
LA19190708131355215,2019,30.135489,-92.012901,47700,Straight,Business,Single,Truck/Trailer,No Injury
LA19190708133614703,2019,30.234833,-92.107416,8500,Hillcrest,Business,Two or more,Truck/Trailer,No Injury
LA19190709153642413,2019,30.647507,-91.147635,25300,Straight,Business,Two or more,Truck/Trailer,No Injury
LA19190709200258909,2019,30.230965,-92.362549,1970,Straight,Business,Single,Suv,No Injury
LA19190711055645913,2019,29.898957,-90.100761,5500,Straight,Business,Two or more,Passenger Car,No Injury
LA19190711104130422,2019,31.751639,-93.108332,16900,Straight,Business,Single,Truck/Trailer,No Injury
LA19190711152423880,2019,32.523803,-92.112816,16900,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190711183225025,2019,30.002343,-90.411577,6800,Straight,Business,Single,Passenger Car,No Injury
LA19190712090014472,2019,32.90691,-93.704716,2900,Straight,Business,Two or more,Passenger Car,No Injury
LA19190712143150509,2019,29.992566,-91.835265,21200,Straight,Business,Single,Passenger Car,No Injury
LA19190713172246549,2019,30.491526,-92.84988,3300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190714070639631,2019,NA,NA,0,Curve,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190714190852315,2019,32.546779,-93.515161,5500,Straight,Business,Single,Suv,No Injury
LA19190715213309561,2019,29.995605,-90.183247,176100,Straight,Business,Single,Suv,No Injury
LA19190716170625739,2019,30.48778,-90.456784,19800,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190717070023496,2019,30.519181,-92.069903,34300,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA19190717092203968,2019,30.647995,-91.152085,28300,Straight,Manufacturing Or Industrial,Two or more,Other,No Injury
LA19190717121742303,2019,30.511715,-90.423472,18800,Straight,Manufacturing Or Industrial,Single,Suv,No Injury
LA19190717173305117,2019,32.513727,-93.755503,4000,Straight,Open Country,Single,Emergency Vehicle In Use,No Injury
LA19190720181011318,2019,30.654734,-91.193054,20200,Straight,Business,Single,Passenger Car,No Injury
LA19190723110134081,2019,30.467141,-90.115305,26200,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190723111947162,2019,32.53695,-93.770446,21500,Straight,Business,Two or more,Passenger Car,Injury
LA19190723132243628,2019,30.49518,-92.415174,9500,Straight,Business,Single,Suv,No Injury
LA19190723151142380,2019,30.198252,-93.218653,13300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190724085947433,2019,32.530538,-92.640782,8700,Straight,Business,Single,Suv,No Injury
LA19190724105543889,2019,30.23101,-92.013754,53500,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190727105527929,2019,29.940167,-91.772171,23700,Straight,Business,Two or more,Suv,No Injury
LA19190728152709667,2019,29.800361,-90.817641,8900,Straight,Business,Single,Suv,No Injury
LA19190728174920960,2019,29.798925,-90.818403,9900,Straight,Business,Single,Passenger Car,No Injury
LA19190729153706067,2019,30.322462,-92.034804,46600,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190729204957390,2019,30.494907,-92.415175,9500,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190730130207327,2019,32.188307,-93.905368,4000,Straight,Business,Single,Truck/Trailer,No Injury
LA19190731020449174,2019,32.522693,-92.082066,2200,Straight,Business,Single,Suv,No Injury
LA19190731080037486,2019,29.998749,-90.173877,131800,Straight,Residential,Single,Van,No Injury
LA19190731091408450,2019,30.396538,-90.084537,3740,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190802131349968,2019,30.102589,-90.993918,3700,Straight,Business,Single,Passenger Car,No Injury
LA19190802150618210,2019,29.204264,-90.039323,3800,Curve,Business,Two or more,Truck/Trailer,No Injury
LA19190802213419308,2019,29.945603,-90.089014,48300,Straight,Business,Single,Passenger Car,Injury
LA19190805083329569,2019,31.753167,-93.073935,1720,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190805104134318,2019,29.900787,-90.38839,29100,Straight,Business,Single,Emergency Vehicle In Use,No Injury
LA19190805121527598,2019,29.9719,-90.240968,19400,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA19190805143540103,2019,29.917657,-90.059401,4000,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190806054547232,2019,30.248835,-91.077617,8900,Straight,Manufacturing Or Industrial,Single,Truck/Trailer,No Injury
LA19190806082655705,2019,30.271831,-89.758536,17000,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA19190806171344011,2019,32.800721,-91.172606,4800,Straight,Business,Single,Passenger Car,No Injury
LA19190806171344011,2019,32.800721,-91.172606,4800,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA19190807154133459,2019,32.551295,-93.779848,28600,Straight,Business,Two or more,Suv,No Injury
